"date","count","min","max","mean","median","mode","standardDev"
"2021-01-25","328","5","34924","980","300","200","3601"
"2021-01-30","174","20","4095","525","307","200","624"
"2021-01-31","202","2","4150","462","300","300","677"
"2021-02-01","325","6","31900","912","300","200","2475"
"2021-02-02","328","5","9660","709","330","200","1103"
"2021-02-03","329","25","16000","839","350","250","1638"
"2021-02-04","318","16","14940","754","350","200","1495"
"2021-02-05","272","10","16000","838","380","400","1764"
"2021-02-06","249","20","14940","893","399","200","1545"
"2021-02-07","124","20","14940","620","320","250","1498"
"2021-02-08","356","15","8640","875","350","350","1397"
"2021-02-09","280","3","40000","1068","395","300","3299"
"2021-02-10","272","4","370000","3615","399","600","31571"
"2021-02-11","263","5","12150","607","320","250","1056"
"2021-02-12","280","25","15600","798","350","200","1590"
"2021-02-13","198","13","15000","886","330","250","1729"
"2021-02-14","153","18","8106","798","313","250","1301"
"2021-02-15","376","18","16000","802","350","250","1366"
"2021-02-16","349","4","20140","1032","380","250","1996"
"2021-02-17","381","5","22500","971","400","500","2006"
"2021-02-18","370","10","16470","811","400","300","1486"
"2021-02-19","270","10","11000","695","400","200","1055"
"2021-02-20","167","24","92000","1146","350","200","7082"
"2021-02-21","200","10","3661","450","282","300","549"
"2021-02-22","353","10","17200","864","350","350","1953"
"2021-02-23","7645","1","585000","1972","675","500","10255"
"2021-02-24","417","8","21150","741","350","200","1535"
"2021-02-25","374","6","35000","814","390","250","2048"
"2021-02-26","408","10","35000","776","390","300","1920"
"2021-02-27","283","2","370000","3468","350","300","30961"
"2021-02-28","237","20","7500","572","300","200","845"
"2021-03-01","635","10","21093","1008","400","400","1934"
"2021-03-02","578","5","36000","958","370","250","2709"
"2021-03-03","518","20","49700","867","365","280","2505"
"2021-03-04","603","4","49700","1116","433","300","2824"
"2021-03-05","498","15","34380","1193","390","300","2859"
"2021-03-06","459","1","19440","1126","490","250","1772"
"2021-03-07","241","7","26400","989","390","300","2217"
"2021-03-08","432","4","18000","744","350","400","1571"
"2021-03-09","556","7","18000","1014","399","250","1791"
"2021-03-10","619","2","34380","849","370","300","2174"
"2021-03-11","501","11","68000","977","380","270","3641"
"2021-03-12","441","7","68000","1244","390","200","3990"
"2021-03-13","221","24","10955","664","329","300","1319"
"2021-03-14","233","19","10955","664","329","250","1331"
"2021-03-15","575","1","63000","1161","400","300","3539"
"2021-03-16","511","20","43200","953","400","350","2950"
"2021-03-17","511","1","118000","1335","420","200","6248"
"2021-03-18","480","1","16636","886","420","500","1587"
"2021-03-19","425","1","40500","1044","448","400","2457"
"2021-03-20","242","10","40500","1083","400","300","3143"
"2021-03-21","226","5","13760","886","350","250","1879"
"2021-03-22","517","5","34924","958","350","350","2387"
"2021-03-23","453","1","35511","956","380","450","2711"
"2021-03-24","481","1","14760","781","350","300","1464"
"2021-03-25","429","25","23399","829","400","500","1875"
"2021-03-26","422","20","27855","1648","439","250","4257"
"2021-03-27","216","16","23399","913","420","300","2230"
"2021-03-28","236","20","18989","750","350","250","1731"
"2021-03-29","505","1","20000","707","390","250","1301"
"2021-03-30","499","1","34380","976","450","200","2281"
"2021-03-31","563","1","38187","1295","410","250","3847"
"2021-04-01","420","1","52500","1335","445","250","3590"
"2021-04-02","268","15","20640","974","360","350","2290"
"2021-04-03","172","10","6888","683","350","500","1008"
"2021-04-04","193","6","350000","2914","300","200","25494"
"2021-04-05","364","15","14084","941","350","250","1958"
"2021-04-06","476","7","20000","880","380","400","1661"
"2021-04-07","484","2","15804","807","400","300","1353"
"2021-04-08","450","7","9550","873","400","300","1375"
"2021-04-09","443","4","11180","796","430","300","1110"
"2021-04-10","215","7","8280","744","380","300","1142"
"2021-04-11","211","1","5000","604","320","300","745"
"2021-04-12","489","3","38640","1036","390","250","2913"
"2021-04-13","455","5","12000","743","395","250","1317"
"2021-04-14","471","5","42000","1075","390","350","2721"
"2021-04-15","433","1","180000","1617","400","300","9368"
"2021-04-16","450","8","5000000","12020","400","350","235401"
"2021-04-17","171","20","42500","932","390","330","3326"
"2021-04-18","185","4","12000","706","320","250","1351"
"2021-04-19","453","4","21000","952","385","500","2057"
"2021-04-20","471","3","42000","1127","370","500","3454"
"2021-04-21","373","1","59880","1154","395","300","4255"
"2021-04-22","501","7","20640","973","400","350","2111"
"2021-04-23","524","1","13000","659","300","250","1152"
"2021-04-24","240","9","132230","1180","350","200","8525"
"2021-04-25","185","5","4200","477","320","300","521"
"2021-04-26","423","9","23400","928","355","250","2136"
"2021-04-27","513","5","21000","992","400","250","2168"
"2021-04-28","462","1","55000","1112","372","200","3310"
"2021-04-29","418","15","207500","1407","390","350","10277"
"2021-04-30","354","5","215000","1551","387","350","11637"
"2021-05-01","305","10","12658","813","350","350","1469"
"2021-05-02","188","18","5558","665","400","400","835"
"2021-05-03","288","7","12600","674","375","350","1096"
"2021-05-04","312","1","20140","822","380","250","1651"
"2021-05-05","496","7","56415","1350","412","250","3755"
"2021-05-06","551","2","69888","1349","360","300","4453"
"2021-05-07","436","10","19000","953","427","450","1700"
"2021-05-08","259","15","34400","846","418","300","2291"
"2021-05-09","173","1","7000","581","300","250","772"
"2021-05-10","446","2","11180","806","400","400","1259"
"2021-05-11","361","5","30000","1204","450","250","2756"
"2021-05-12","352","6","25000","1048","400","450","2402"
"2021-05-13","429","10","130000","1151","400","250","6429"
"2021-05-14","375","10","130000","1081","350","250","6922"
"2021-05-15","187","1","55000","1114","350","350","5348"
"2021-05-16","187","5","7200","495","310","250","816"
"2021-05-17","490","10","42000","1141","450","300","2545"
"2021-05-18","401","4","42000","1132","450","500","3051"
"2021-05-19","421","5","23100","1214","450","300","2563"
"2021-05-20","446","1","23399","1306","480","250","2569"
"2021-05-21","346","10","22500","1171","380","300","2697"
"2021-05-22","206","20","160000","1695","385","300","11165"
"2021-05-23","234","1","7676","657","350","250","996"
"2021-05-24","469","18","28000","921","420","500","2115"
"2021-05-25","474","5","20412","801","395","350","1603"
"2021-05-26","425","2","250000","1495","380","250","12190"
"2021-05-27","333","1","12800","910","380","300","1748"
"2021-05-28","325","3","16535","941","420","350","1615"
"2021-05-29","189","15","170000","1697","420","500","12421"
"2021-05-30","190","1","5000","486","300","200","632"
"2021-05-31","472","5","117873","1369","380","250","6351"
"2021-06-01","430","8","43200","989","370","150","3178"
"2021-06-02","446","7","52000","718","380","200","2625"
"2021-06-03","407","8","250000","1498","430","250","12435"
"2021-06-04","393","1","52000","992","382","200","3469"
"2021-06-05","156","15","4762","477","330","300","561"
"2021-06-06","141","1","5000","432","280","150","598"
"2021-06-07","431","5","16000","837","400","250","1491"
"2021-06-08","454","1","15000","741","365","300","1327"
"2021-06-09","372","1","20000","896","400","350","1585"
"2021-06-10","341","1","12000","925","450","450","1412"
"2021-06-11","275","1","16197","930","422","400","1907"
"2021-06-12","170","7","6800","706","440","600","918"
"2021-06-13","189","6","6000","466","300","500","655"
"2021-06-14","420","1","9000","738","355","350","1116"
"2021-06-15","455","1","55655","900","420","500","3010"
"2021-06-16","366","10","55655","1200","400","350","4366"
"2021-06-17","350","1","34400","727","350","250","2004"
"2021-06-18","276","12","7400","675","400","350","924"
"2021-06-19","157","5","23399","751","340","200","1951"
"2021-06-20","121","5","16000","672","280","400","1940"
"2021-06-21","324","15","9250","672","390","650","1042"
"2021-06-22","202","10","5000","610","372","300","754"
"2021-06-23","102","20","9000","870","440","600","1393"
"2021-06-24","111","1","8000","555","330","280","879"
"2021-06-25","197","5","6750","571","300","200","866"
"2021-06-26","141","12","2000","422","300","300","410"
"2021-06-27","192","7","5575","698","350","300","1041"
"2021-06-28","532","1","148590","1311","405","200","6911"
"2021-06-29","448","10","151500","1359","405","300","7374"
"2021-06-30","423","5","34380","972","351","250","2547"
"2021-07-01","433","5","95000","914","350","300","4657"
"2021-07-02","331","8","14580","714","400","250","1233"
"2021-07-03","214","7","13923","685","384","450","1182"
"2021-07-04","187","18","15714","602","320","200","1451"
"2021-07-05","451","4","28000","962","360","300","2058"
"2021-07-06","475","15","7700","687","380","450","1032"
"2021-07-07","357","5","15840","779","400","200","1356"
"2021-07-08","402","4","35000","786","420","250","1895"
"2021-07-09","334","19","9493","724","390","350","1023"
"2021-07-10","158","8","7904","894","395","1200","1517"
"2021-07-11","179","18","5748","480","290","300","641"
"2021-07-12","424","8","38640","782","360","250","2347"
"2021-07-13","390","7","83000","1131","385","350","5973"
"2021-07-14","419","5","18047","1122","400","250","2437"
"2021-07-15","415","1","23399","998","400","400","1927"
"2021-07-16","301","15","8640","822","440","450","1279"
"2021-07-17","151","10","3384","581","400","400","604"
"2021-07-18","144","10","4500","505","330","900","619"
"2021-07-19","441","10","43200","953","400","250","2943"
"2021-07-20","396","3","7500","682","420","250","873"
"2021-07-21","388","15","25000","885","420","450","1886"
"2021-07-22","320","15","22000","1065","422","500","2379"
"2021-07-23","252","2","215000","1439","330","300","13509"
"2021-07-24","127","19","8001","515","300","250","845"
"2021-07-25","124","10","5000","464","280","250","714"
"2021-07-26","439","6","13600","784","350","200","1549"
"2021-07-27","340","4","9200","679","360","250","1111"
"2021-07-28","356","7","23399","995","410","300","1992"
"2021-07-29","312","9","20986","1143","390","200","2628"
"2021-07-30","367","10","11900","831","385","350","1420"
"2021-07-31","201","12","8000","476","350","250","665"
"2021-08-01","173","3","5000","527","300","300","693"
"2021-08-02","486","2","16000","680","332","250","1362"
"2021-08-03","416","7","450000","2134","350","250","22186"
"2021-08-04","373","10","8242","653","380","300","923"
"2021-08-05","358","10","10220","711","372","250","1096"
"2021-08-06","284","6","8391","576","350","300","811"
"2021-08-07","209","35","130000","1235","360","200","8954"
"2021-08-08","195","20","5000","632","350","300","834"
"2021-08-09","493","10","40505","766","360","350","2145"
"2021-08-10","412","10","48648","832","400","500","2815"
"2021-08-11","453","1","28000","1015","419","450","2224"
"2021-08-12","396","8","13954","719","400","250","1154"
"2021-08-13","330","8","10688","767","400","350","1145"
"2021-08-14","232","7","7300","533","255","200","952"
"2021-08-15","205","10","5540","640","330","250","911"
"2021-08-16","500","2","20986","1028","376","250","2248"
"2021-08-17","444","4","29410","1205","450","300","2676"
"2021-08-18","479","3","27385","884","410","400","2382"
"2021-08-19","395","9","57750","1068","450","250","3453"
"2021-08-20","283","10","82500","1067","400","600","5119"
"2021-08-21","172","5","12000","814","382","250","1311"
"2021-08-22","162","10","7000","433","280","250","730"
"2021-08-23","447","3","7500","637","370","200","844"
"2021-08-24","437","8","43200","968","400","200","2964"
"2021-08-25","387","4","42000","878","351","250","2602"
"2021-08-26","422","1","125000","1275","373","200","7383"
"2021-08-27","342","18","75000","1289","476","500","4757"
"2021-08-28","214","1","7500","493","330","450","665"
"2021-08-29","215","1","6500","555","300","250","843"
"2021-08-30","467","1","8004","674","350","250","1006"
"2021-08-31","464","15","12451","788","360","350","1436"
"2021-09-01","598","3","80620","1640","450","300","4763"
"2021-09-02","444","12","220000","1345","423","500","10748"
"2021-09-03","520","1","500000","1584","380","300","21901"
"2021-09-04","234","25","8000","568","331","250","891"
"2021-09-05","167","6","4920","534","280","250","810"
"2021-09-06","445","7","13100","714","400","250","1229"
"2021-09-07","388","10","149000","1093","390","450","7594"
"2021-09-08","374","15","18001","897","420","350","1745"
"2021-09-09","395","4","225000","1990","430","250","12307"
"2021-09-10","327","10","15000","952","450","450","1621"
"2021-09-11","180","15","8160","804","362","400","1257"
"2021-09-12","146","1","23399","560","290","300","1965"
"2021-09-13","425","10","23000","859","380","300","1650"
"2021-09-14","455","1","34400","921","400","250","2112"
"2021-09-15","379","12","80000","975","380","400","4410"
"2021-09-16","410","1","20412","945","400","450","1753"
"2021-09-17","349","10","18157","1022","440","300","1901"
"2021-09-18","196","20","6750","612","341","250","805"
"2021-09-19","166","5","5000","521","300","250","738"
"2021-09-20","439","4","30000","964","400","350","2295"
"2021-09-21","357","10","20986","847","360","350","2051"
"2021-09-22","421","6","151500","1641","450","300","7853"
"2021-09-23","436","2","38100","962","387","250","2545"
"2021-09-24","288","10","34380","854","370","200","2594"
"2021-09-25","185","8","38100","1050","400","150","3251"
"2021-09-26","179","7","3031","410","300","200","430"
"2021-09-27","398","4","24171","1142","380","250","2420"
"2021-09-28","375","20","27677","941","400","250","2326"
"2021-09-29","412","3","77635","1783","365","350","7143"
"2021-09-30","406","1","38640","1328","430","250","3678"
"2021-10-01","510","10","42000","1368","368","200","3895"
"2021-10-02","220","20","42000","1047","350","250","3173"
"2021-10-03","169","9","11414","546","300","350","1054"
"2021-10-04","442","3","25000","936","350","300","2211"
"2021-10-05","476","15","25000","873","390","250","1722"
"2021-10-06","434","4","22456","682","350","250","1339"
"2021-10-07","383","1","22456","993","390","250","2179"
"2021-10-08","303","11","75000","983","400","200","4390"
"2021-10-09","176","10","16650","705","350","250","1432"
"2021-10-10","180","17","5800","558","322","250","764"
"2021-10-11","369","4","24675","907","390","250","2157"
"2021-10-12","421","9","16902","882","365","500","1773"
"2021-10-13","339","15","215000","1460","350","250","11726"
"2021-10-14","382","1","38100","944","400","400","2557"
"2021-10-15","292","7","40505","929","380","300","2981"
"2021-10-16","165","20","215000","2049","350","200","16660"
"2021-10-17","177","25","8729","580","320","200","899"
"2021-10-18","386","10","26586","763","350","250","1591"
"2021-10-19","425","2","41400","1427","400","250","3241"
"2021-10-20","359","5","18652","1067","425","200","2019"
"2021-10-21","403","3","10281","846","425","300","1269"
"2021-10-22","314","15","30000","799","430","250","1955"
"2021-10-23","220","15","8368","581","335","150","896"
"2021-10-24","165","20","2500","411","270","200","415"
"2021-10-25","420","1","34380","919","350","250","2890"
"2021-10-26","371","8","16348","1020","380","250","1996"
"2021-10-27","306","15","7000","751","400","250","975"
"2021-10-28","324","5","20251","772","350","250","1759"
"2021-10-29","281","20","18764","945","380","250","1903"
"2021-10-30","208","1","6500","513","285","250","858"
"2021-10-31","222","10","13143","833","350","350","1584"
"2021-11-01","427","3","17145","717","380","250","1134"
"2021-11-02","495","5","20560","778","395","200","1500"
"2021-11-03","425","7","16875","804","400","250","1299"
"2021-11-04","393","15","20560","763","400","250","1397"
"2021-11-05","294","5","10764","750","392","250","1144"
"2021-11-06","200","12","10070","743","375","250","1249"
"2021-11-07","170","30","5425","606","300","250","877"
"2021-11-08","388","1","8004","756","380","250","1096"
"2021-11-09","385","7","15400","780","360","250","1557"
"2021-11-10","363","10","8640","826","400","500","1186"
"2021-11-11","324","10","34400","987","420","250","2543"
"2021-11-12","338","5","17280","896","400","400","1696"
"2021-11-13","244","10","11252","879","420","1500","1266"
"2021-11-14","190","1","8500","582","325","200","887"
"2021-11-15","398","4","12451","737","350","250","1366"
"2021-11-16","395","10","259000","2164","413","400","14301"
"2021-11-17","445","6","20800","1102","450","200","2127"
"2021-11-18","266","3","13310","783","430","200","1237"
"2021-11-19","227","10","16694","775","350","400","1579"
"2021-11-20","160","8","8500","491","325","500","758"
"2021-11-21","160","20","4700","453","250","250","696"
"2021-11-22","428","1","13800","701","350","220","1289"
"2021-11-23","440","1","41265","938","370","200","2560"
"2021-11-24","410","3","43500","1041","422","200","2634"
"2021-11-25","335","15","9533","743","400","350","1183"
"2021-11-26","332","25","41265","1352","350","300","3625"
"2021-11-27","213","12","5796","588","345","350","927"
"2021-11-28","224","10","8160","614","320","180","989"
"2021-11-29","461","7","38640","1187","390","200","3127"
"2021-11-30","383","14","20412","763","350","350","1898"
"2021-12-01","480","1","38700","1176","350","250","3609"
"2021-12-02","422","4","36750","1105","420","250","2939"
"2021-12-03","331","15","131250","1599","380","250","7758"
"2021-12-04","202","15","24000","856","330","250","1923"
"2021-12-05","242","15","23399","691","330","200","1644"
"2021-12-06","441","5","24301","937","380","250","2295"
"2021-12-07","407","5","33750","964","420","200","2536"
"2021-12-08","412","10","123456","1747","431","300","8610"
"2021-12-09","396","20","10080","966","445","300","1423"
"2021-12-10","361","2","23399","1005","380","250","2262"
"2021-12-11","205","3","7290","606","300","280","949"
"2021-12-12","169","25","4000","609","310","250","758"
"2021-12-13","360","9","16500","836","390","350","1499"
"2021-12-14","351","1","16000","798","390","400","1496"
"2021-12-15","356","7","41265","1170","450","250","3073"
"2021-12-16","350","10","30505","902","397","250","2187"
"2021-12-17","249","15","36669","1326","350","250","3640"
"2021-12-18","192","10","13923","657","350","350","1268"
"2021-12-19","165","25","10080","503","290","250","1005"
"2021-12-20","307","5","36000","839","330","300","2596"
"2021-12-21","263","5","17940","900","360","300","1999"
"2021-12-22","229","15","131001","1867","450","400","10055"
"2021-12-23","243","7","47500","1938","400","250","5667"
"2021-12-24","114","20","8000","627","325","20","962"
"2021-12-25","103","15","9121","506","330","250","938"
"2021-12-26","148","18","4700","481","262","200","662"
"2021-12-27","319","10","11715","679","365","450","1158"
"2021-12-28","250","12","7428","649","306","200","1038"
"2021-12-29","263","9","11034","742","380","300","1399"
"2021-12-30","215","10","5600","521","300","250","779"
"2021-12-31","110","19","5727","560","350","400","734"
"2022-01-01","70","28","14548","770","350","250","1954"
"2022-01-02","218","1","8500","681","295","250","1289"
"2022-01-03","526","1","8846","722","322","200","1295"
"2022-01-04","530","1","74000","1171","372","250","4151"
"2022-01-05","476","4","18764","856","380","350","1726"
"2022-01-06","391","1","34400","905","400","300","2219"
"2022-01-07","365","5","23760","788","330","250","1885"
"2022-01-08","221","1","15000","637","290","300","1323"
"2022-01-09","204","15","6000","446","300","250","592"
"2022-01-10","500","4","18006","910","360","250","1820"
"2022-01-11","498","15","30000","969","400","200","2344"
"2022-01-12","458","5","7200","692","403","250","914"
"2022-01-13","478","10","41265","845","350","250","2433"
"2022-01-14","389","5","30505","922","450","500","1937"
"2022-01-15","184","20","5000","597","300","300","865"
"2022-01-16","215","4","4626","419","300","250","590"
"2022-01-17","494","8","46000","1123","400","500","3412"
"2022-01-18","419","7","36000","962","400","500","2670"
"2022-01-19","361","4","18090","726","380","200","1291"
"2022-01-20","331","3","18090","864","450","500","1545"
"2022-01-21","328","10","19266","766","380","250","1587"
"2022-01-22","203","10","19266","689","300","300","1715"
"2022-01-23","222","30","8190","676","312","250","985"
"2022-01-24","343","8","160000","1337","360","300","8815"
"2022-01-25","347","1","690000","3251","350","300","37586"
"2022-01-26","361","8","54500","868","390","250","3060"
"2022-01-27","401","1","42050","1596","450","300","4204"
"2022-01-28","294","10","32000","829","372","250","2204"
"2022-01-29","192","15","26809","1225","325","300","3338"
"2022-01-30","238","10","8500","653","350","250","1041"
"2022-01-31","397","7","19320","630","330","250","1553"
"2022-02-01","473","8","30000","926","390","200","2483"
"2022-02-02","433","2","30000","1026","400","200","2432"
"2022-02-03","397","7","12451","812","400","450","1414"
"2022-02-04","393","1","10080","737","380","250","1173"
"2022-02-05","190","20","17280","686","300","300","1499"
"2022-02-06","197","8","5408","495","300","130","692"
"2022-02-07","435","10","18000","1116","400","350","2297"
"2022-02-08","380","5","6632","736","420","250","892"
"2022-02-09","420","1","56160","1034","390","300","3265"
"2022-02-10","384","15","54500","1236","400","300","4682"
"2022-02-11","314","1","23000","778","450","300","1460"
"2022-02-12","204","5","23000","689","350","250","1745"
"2022-02-13","222","10","7000","602","350","300","814"
"2022-02-14","406","16","12000","898","370","300","1593"
"2022-02-15","439","15","16200","917","450","450","1566"
"2022-02-16","420","10","145000","1311","399","200","7222"
"2022-02-17","405","6","165000","1363","400","500","8384"
"2022-02-18","338","1","165000","1736","375","500","12668"
"2022-02-19","219","25","9920","851","400","650","1540"
"2022-02-20","181","8","9930","594","300","250","1124"
"2022-02-21","471","15","49406","1130","380","300","3381"
"2022-02-22","431","8","12227","755","399","250","1251"
"2022-02-23","431","4","65000","1546","450","200","4936"
"2022-02-24","334","15","18165","1095","400","300","2148"
"2022-02-25","294","8","55860","1062","400","500","3808"
"2022-02-26","171","7","11547","575","340","280","1126"
"2022-02-27","183","15","23399","595","300","300","1778"
"2022-02-28","398","8","28885","993","355","350","2264"
"2022-03-01","477","8","12659","755","380","450","1333"
"2022-03-02","415","1","12226","748","360","250","1175"
"2022-03-03","375","15","22456","1000","430","500","1984"
"2022-03-04","323","8","23500","1182","450","500","2711"
"2022-03-05","194","10","10080","587","350","250","971"
"2022-03-06","158","10","10000","572","300","220","1142"
"2022-03-07","471","5","39650","1404","390","220","4119"
"2022-03-08","367","10","18000","1073","450","450","2181"
"2022-03-09","395","5","16450","887","440","650","1536"
"2022-03-10","398","1","20572","1034","420","200","2146"
"2022-03-11","322","15","23220","813","400","550","1696"
"2022-03-12","209","20","195000","1630","350","250","13463"
"2022-03-13","212","20","47000","1255","323","250","4007"
"2022-03-14","465","1","24500","1162","400","200","2176"
"2022-03-15","398","4","8912","761","400","250","1089"
"2022-03-16","473","10","125000","2532","490","250","10679"
"2022-03-17","422","7","20000","1358","550","250","2338"
"2022-03-18","323","10","38640","1160","400","300","3424"
"2022-03-19","191","1","4000","580","390","450","670"
"2022-03-20","149","1","23710","829","280","220","2543"
"2022-03-21","426","7","38640","1212","400","300","3564"
"2022-03-22","447","1","220000","1464","400","450","10514"
"2022-03-23","408","25","14186","832","360","200","1524"
"2022-03-24","347","15","13851","916","400","300","1752"
"2022-03-25","339","15","13851","994","400","200","1598"
"2022-03-26","173","15","4500","558","290","200","674"
"2022-03-27","188","5","8500","712","312","220","1274"
"2022-03-28","394","2","30000","997","357","250","2509"
"2022-03-29","374","8","11091","827","366","250","1186"
"2022-03-30","360","3","109000","1019","350","350","5825"
"2022-03-31","397","3","27840","1085","395","250","2463"
"2022-04-01","402","5","21304","1011","402","250","2232"
"2022-04-02","183","10","5750","471","320","350","564"
"2022-04-03","145","25","4500","589","300","300","854"
"2022-04-04","351","1","33638","1173","420","500","2950"
"2022-04-05","403","1","185000","1285","390","450","9304"
"2022-04-06","373","10","42050","1027","400","600","2914"
"2022-04-07","324","25","11034","835","470","300","1261"
