"Start Date","End Date","Rīga","Āgenskalns","Atgāzene","Avoti","Beberbeķi","Berģi","Bieriņi","Bišumuiža","Bolderāja","Brasa","Brekši","Bukulti","Buļļi","Centrs","Čiekurkalns","Daugavgrīva","Dreiliņi","Dzirciems","Dārzciems","Dārziņi","Grīziņkalns","Imanta","Iļģuciems","Jaunciems","Jugla","Katlakalns","Kleisti","Kundziņsala","Ķengarags","Ķīpsala","Mangaļsala","Maskavas forstate","Mežaparks","Mežciems","Mīlgrāvis","Mūkupurvs","Pleskodāle","Purvciems","Pētersala-Andrejsala","Pļavnieki","Rumbula","Salas","Sarkandaugava","Skanste","Šķirotava","Spilve","Suži","Šampēteris","Teika","Torņakalns","Trīsciems","Vecdaugava","Vecmilgrāvis","Vecpilsēta","Vecāķi","Voleri","Zasulauks","Ziepniekkalns","Zolitūde"
"2020-02-01","2020-02-29","219135","137000","161000","337755","224000","255000","220000","0","40000","495000","312450","185000","0","1000000","205000","0","0","60000","187000","34750","200000","160000","154950","152500","81000","360000","336250","0","461000","265000","137000","120900","490000","319950","420000","0","159000","1550000","140000","0","0","0","75000","0","0","0","0","250","219135","17890","210000","502000","110500","900000","240000","0","379500","142000","850000"
"2020-03-01","2020-03-31","185000","265000","137000","194000","179999","195000","199000","155000","83750","381775","459500","0","0","420000","204500","7700","295000","0","137500","34000","240000","189499.5","223950","170750","125000","0","155000","200000","266500","0","144000","109800","582500","169575","1850000","135000","240000","153000","1150000","130000","0","0","0","0","75000","0","0","675000","203635","233000","210000","215000","53000","1500000","189995","27000","295000","165000","650000"
"2020-04-01","2020-04-30","169500","165000","550000","257377.5","195000","252500","220000","400000","62000","650000","459500","190000","0","750000","189000","10500","349000","60000","170000","35750","156500","140000","0","164000","73000","0","620000","0","50000","255000","144000","122000","542000","224787.5","150000","85000","192500","155000","140000","60000","0","0","1050000","0","40000","0","0","0","180000","79858","119990","215000","58250","663600","240000","25000","152790","115500","295000"
"2020-05-01","2020-05-31","212500","285000","185000","250000","161249.5","260000","225000","0","40000","198000","169000","239000","0","775000","455000","122277.5","175000","135000","235000","34500","350000","149000","54900","150000","125000","0","151250","280000","50000","0","246000","137000","562500","212787.5","1750000","43000","152000","115000","140000","93500","0","0","127500","0","149500","0","0","125000","240000","138500","195000","755000","79500","590000","375000","0","329500","230000","340000"
"2020-06-01","2020-06-30","180000","280000","157500","394877.5","79000","209900","250000","300000","47250","326977.5","750000","165000","297000","1297500","105000","195555","282000","120000","162500","43000","160000","80500","0","225000","120000","0","217777","160000","187000","0","128000","150000","815000","118000","550000","0","159000","164500","140000","68000","0","0","1050000","0","149500","0","0","45000","180000","30850","319000","155000","66500","900000","200000","0","289000","148000","249000"
"2020-07-01","2020-07-31","200000","310000","0","250000","200000","143000","260000","0","105900","650000","480000","190000","0","525000","104000","45000","349000","105000","225000","53500","256500","179000","54900","145000","120000","0","170000","240000","50000","255000","249000","137000","490000","295000","0","42900","145000","150000","140000","129000","0","0","55000","0","109000","0","0","125000","224135","149000","190000","725000","58250","900000","380000","0","319500","210000","244500"
"2020-08-01","2020-08-31","188000","222222","0","250000","255500","121500","250000","153000","60450","232000","111800","161300","287000","490000","105000","0","168000","70000","135000","36800","163000","179000","54900","147000","182434","0","365000","270000","100000","255000","160000","260000","790000","157000","495000","111500","170000","250000","140000","100250","0","0","51800","0","0","0","360000","47777","230000","80000","190000","300000","59250","595900","240000","0","0","187500","276500"
"2020-09-01","2020-09-30","195000","330000","0","262500","216500","130000","194000","65000","35000","255000","0","34900","0","1600000","142500","25000","389000","70000","229000","50500","160000","215000","149500","198950","38450","0","133450","149000","291500","249000","0","150000","650000","118000","0","42900","112000","168000","135000","0","0","0","50000","0","350000","0","0","125000","175000","233000","190000","300000","81500","1450000","200000","0","277000","210000","225000"
"2020-10-01","2020-10-31","200000","270000","342000","265000","168700","255000","260000","230000","75250","540000","0","159000","0","1600000","105000","0","389000","570000","260000","49900","163000","210000","149500","188000","145000","0","63981.5","225000","148500","0","197000","242500","594000","157000","495000","0","142000","255000","135000","124000","0","0","0","0","29000","0","360000","0","234135","274000","190000","225000","240000","507500","139000","0","147000","198000","219000"
"2020-11-01","2020-11-30","210000","269900","0","350000","163000","255000","260000","155000","200000","202500","134900","0","277000","2325000","269000","55000","197500","299250","258000","79900","149500","225000","0","199900","134900","125000","57500","0","210000","255000","197000","210000","470000","152787.5","495000","0","165000","168000","135000","0","0","0","19900","0","117500","0","0","125000","171250","400000","192500","40000","91000","700000","240000","0","365000","231250","276500"
"2020-12-01","2020-12-31","220000","272450","0","175000","195000","179000","220000","157500","107500","210000","0","0","0","1300000","188000","0","389000","0","209500","66500","272500","230000","149500","143000","180750","0","660000","0","0","0","0","171000","420000","199000","0","0","230000","315000","135000","116600","0","0","0","0","0","0","280000","125000","252990","236000","175000","250000","0","2300000","240000","0","134500","188000","276500"
"2021-02-01","2021-02-28","243000","285000","0","185000","284000","224000","250000","95000","120000","302977.5","0","170000","277000","1000000","650000","0","225750","0","165000","115000","380000","273500","60000","184000","160000","0","90000","0","132000","0","202500","210000","850000","296500","0","0","210000","247500","0","0","0","0","7000","0","0","0","315000","125000","120000","330000","225000","595000","395000","2300000","363000","0","0","200000","318000"
"2021-03-01","2021-03-31","219000","282500","0","350000","195000","250000","128000","190000","43000","291500","137000","220000","156000","217250","650000","0","217000","0","242500","60000","169000","212000","0","220000","177000","0","89500","140000","151000","0","231000","291375","750000","239000","390000","0","127000","317500","134500","0","0","0","1120000","493000","0","0","315000","327500","192000","208000","139000","205000","163500","950000","240000","0","350000","170000","233500"
"2021-04-01","2021-04-30","195000","194500","0","260000","195000","174800","295000","85000","154500","259900","65000","0","0","1000000","0","195555","425000","0","285000","74000","259000","186500","0","300000","177900","0","50500","94900","400000","0","197000","99000","450000","239000","300000","0","215000","120000","135000","145000","0","0","1190000","0","65000","0","112500","125000","33500","270000","175000","210000","32250","800000","214997.5","37000","105000","196388.5","217000"
"2021-05-01","2021-05-31","192500","282500","85000","197877.5","130000","335000","295000","191000","150000","455955","0","0","277000","521000","190000","80000","0","0","199000","70000","156000","150000","265000","280000","176000","0","19500","139500","151000","0","140000","169000","480000","175000","595000","122000","155000","192500","0","144850","0","250000","679000","0","0","0","387000","530000","227000","538000","165000","170000","158750","900000","279000","0","277000","212500","189000"
"2021-06-01","2021-06-30","223000","285000","98000","217500","199999","159300","260000","0","120000","243500","147000","158475","0","1575000","163500","60000","322500","125000","250000","105000","465000","270000","185000","199900","139950","0","85000","0","333000","0","0","172000","594000","238000","542500","0","208450","250000","135000","0","0","0","0","0","140000","0","180000","0","229135","44900","167250","205000","135000","750000","259500","40000","189000","205000","235000"
"2021-07-01","2021-07-31","215000","285000","395000","170000","197499.5","176300","196000","58500","77500","455955","0","0","0","740000","495000","55000","0","160000","199000","88000","188500","215000","157500","252500","176500","0","169000","120055.5","400000","0","140000","97500","930000","197000","495000","0","186500","155000","135000","139850","0","230000","1190000","0","0","0","315000","192500","265980","336000","189000","289000","212500","1050000","505787.5","40000","105000","131500","217000"
"2021-08-01","2021-08-31","240000","285000","395000","477877.5","315000","250000","255000","29000","107500","455955","209000","239800","277000","730000","0","60000","425000","130518","175000","75000","275000","260000","300000","154000","170000","0","910000","70000","262500","0","140000","96000","750000","224787.5","890000","0","139000","257500","135000","0","0","230000","1150000","1190000","24860","0","315000","230000","228635","336000","111500","177000","70874.5","990000","240000","40000","189000","201000","492500"
"2021-09-01","2021-09-30","230000","380000","0","350000","207000","125000","267500","85000","119000","455955","146000","125000","0","412000","66500","0","0","147164.5","216450","121000","310000","231500","150000","225000","141500","0","275000","105111","353000","400000","0","110000","875000","155000","667500","0","216000","219750","1500000","139850","138000","240000","0","0","33425","0","295000","220000","275490","203500","140000","270000","290000","850000","350000","0","130000","172000","105000"
