"Start Date","End Date","Rīga","Āgenskalns","Atgāzene","Avoti","Beberbeķi","Berģi","Bieriņi","Bišumuiža","Bolderāja","Brasa","Brekši","Bukulti","Buļļi","Centrs","Čiekurkalns","Daugavgrīva","Dreiliņi","Dzirciems","Dārzciems","Dārziņi","Grīziņkalns","Imanta","Iļģuciems","Jaunciems","Jugla","Katlakalns","Kleisti","Kundziņsala","Ķengarags","Ķīpsala","Mangaļsala","Maskavas forstate","Mežaparks","Mežciems","Mīlgrāvis","Mūkupurvs","Pleskodāle","Purvciems","Pētersala-Andrejsala","Pļavnieki","Rumbula","Salas","Sarkandaugava","Skanste","Šķirotava","Spilve","Suži","Šampēteris","Teika","Torņakalns","Trīsciems","Vecdaugava","Vecmilgrāvis","Vecpilsēta","Vecāķi","Voleri","Zasulauks","Ziepniekkalns","Zolitūde"
"2021-06-01","2021-06-30","1025","0","0","0","0","0","1350","0","3600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","375","0","0","0","0","0","1517","0","0","3000","0","0","0","630","0","607.5","0","450","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2021-07-01","2021-07-31","220","0","0","0","0","0","0","0","0","0","0","0","0","75","0","0","0","0","947.5","0","40","0","0","0","0","0","0","375","0","0","0","200","0","0","0","0","1250","100","0","0","1775","0","50","0","450","0","0","0","0","1400","0","0","0","0","0","0","0","800","0"
"2021-08-01","2021-08-31","525.5","0","0","0","0","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","40","0","0","0","0","0","0","0","0","0","0","300","0","0","0","0","0","100","0","0","730","0","700","0","499","0","0","0","0","1400","0","0","0","0","0","0","0","800","600"
"2021-09-01","2021-09-30","525.5","0","0","0","0","0","0","0","0","0","0","0","0","75","0","0","2500","700","0","0","40","2300","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1210","0","552","0","450","0","0","0","0","0","0","0","0","0","0","0","0","800","0"
"2021-10-01","2021-10-31","400","0","0","0","0","0","0","0","0","0","0","0","0","80","0","0","2500","50","400","0","40","0","0","0","0","0","0","0","0","0","0","300","0","0","0","0","0","100","0","0","7500","0","626","0","300","0","0","0","0","1400","0","0","0","0","0","0","0","0","0"
"2021-11-01","2021-11-30","487.5","0","0","0","0","0","0","0","0","0","0","0","0","700","0","0","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","600","0","0","0","0","0","0","0","0","525","0","400","0","300","0","0","0","0","1400","0","0","0","0","0","0","0","200","600"
"2021-12-01","2021-12-31","562.5","0","0","0","0","0","0","0","0","0","0","0","0","700","0","0","2500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","450","0","0","0","0","0","0","0","0","3262.5","0","230","0","474.5","0","0","0","0","0","0","0","0","0","0","0","0","800","600"
"2022-01-01","2022-01-31","2150","0","0","0","1250","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","500","4000","0","4000","0","0","0","0","0","0","1400","0","0","0","0","0","0","0","0","0"
"2022-02-01","2022-02-28","600","0","0","0","0","0","0","0","0","0","0","0","0","700","400","0","2500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","600","0","0","0","0","0","0","0","0","525","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2200","3000"
"2022-03-01","2022-03-31","525","0","0","750","0","0","0","0","0","0","0","0","0","700","325","0","2500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","500","525","0","230","0","0","0","0","0","0","1400","0","0","0","0","0","0","0","0","2000"
